Iteration,Reward,Accumulative Reward
4900,0.49405578,1853.3127
4901,0.5123821,1853.8251
4902,0.52565634,1854.3507
4903,0.51608855,1854.8668
4904,0.51289964,1855.3798
4905,0.50885075,1855.8887
4906,0.5056472,1856.3943
4907,0.4950562,1856.8894
4908,0.50072473,1857.3901
4909,0.49618497,1857.8864
4910,0.49297476,1858.3793
4911,0.48972082,1858.869
4912,0.49342883,1859.3624
4913,0.49107543,1859.8535
4914,0.49104035,1860.3446
4915,0.49983633,1860.8445
4916,0.4957352,1861.3402
4917,0.49410322,1861.8344
4918,0.4956345,1862.33
4919,0.49062276,1862.8206
4920,0.4918572,1863.3124
4921,0.4923101,1863.8047
4922,0.4873696,1864.2921
4923,0.49770942,1864.7898
4924,0.49220863,1865.282
4925,0.49579838,1865.7778
4926,0.49485278,1866.2727
4927,0.46316868,1866.7358
4928,0.49389687,1867.2297
4929,0.4894171,1867.7191
4930,0.478973,1868.1981
4931,0.4741293,1868.6722
4932,0.45911726,1869.1313
4933,0.47105107,1869.6024
4934,0.45738304,1870.0598
4935,0.45445973,1870.5143
4936,0.45280308,1870.967
4937,0.4403977,1871.4075
4938,0.44181716,1871.8492
4939,0.4322918,1872.2815
4940,0.42118093,1872.7026
4941,0.40570208,1873.1084
4942,0.40278566,1873.5112
4943,0.39506257,1873.9062
4944,0.39337283,1874.2997
4945,0.3583236,1874.658
4946,0.37971506,1875.0377
4947,0.3689544,1875.4066
4948,0.3617127,1875.7683
4949,0.0,1875.7683
4950,0.0,1875.7683
4951,0.35161978,1876.1199
4952,0.35521352,1876.4751
4953,0.34376702,1876.8188
4954,0.3477971,1877.1666
4955,0.349437,1877.5161
4956,0.34693974,1877.863
4957,0.35423222,1878.2173
4958,0.34788665,1878.5652
4959,0.36176348,1878.927
4960,0.35775712,1879.2848
4961,0.34793556,1879.6327
4962,0.34911162,1879.9818
4963,0.35455322,1880.3364
4964,0.36913714,1880.7056
4965,0.36505923,1881.0707
4966,0.3632735,1881.434
4967,0.36678982,1881.8008
4968,0.3744407,1882.1752
4969,0.37942886,1882.5546
4970,0.37950614,1882.9341
4971,0.3848856,1883.319
4972,0.38376012,1883.7028
4973,0.39383665,1884.0966
4974,0.38857514,1884.4851
4975,0.38317174,1884.8683
4976,0.3933925,1885.2617
4977,0.4015477,1885.6632
4978,0.4029848,1886.0662
4979,0.40560353,1886.4718
4980,0.40866768,1886.8805
4981,0.41565952,1887.2961
4982,0.41108084,1887.7073
4983,0.41872868,1888.126
4984,0.4190319,1888.545
4985,0.40882507,1888.9539
4986,0.41745484,1889.3713
4987,0.41259897,1889.7839
4988,0.42063427,1890.2046
4989,0.42153683,1890.6261
4990,0.41252175,1891.0386
4991,0.40453237,1891.4431
4992,0.4002392,1891.8434
4993,0.3963003,1892.2396
4994,0.39374143,1892.6334
4995,0.38496763,1893.0184
4996,0.36941484,1893.3878
4997,0.373649,1893.7615
4998,0.3688919,1894.1304
4999,0.37059432,1894.501
5000,0.37837145,1894.8794
5001,0.3502539,1895.2296
5002,0.3773192,1895.6069
5003,0.38552707,1895.9924
5004,0.3869416,1896.3794
5005,0.38290626,1896.7623
5006,0.36782143,1897.1301
5007,0.35777217,1897.4879
5008,0.37714076,1897.8651
5009,0.38547313,1898.2506
5010,0.38663763,1898.6372
5011,0.3816647,1899.0189
5012,0.39148787,1899.4104
5013,0.37163344,1899.782
5014,0.39576283,1900.1777
5015,0.3992126,1900.5769
5016,0.40251032,1900.9794
5017,0.40970647,1901.389
5018,0.41969857,1901.8087
5019,0.42701563,1902.2357
5020,0.4353387,1902.671
5021,0.42908195,1903.1001
5022,0.4457903,1903.5459
5023,0.0,1903.5459
5024,0.4514752,1903.9973
5025,0.0,1903.9973
5026,0.44052386,1904.4379
5027,0.0,1904.4379
5028,0.44668266,1904.8845
5029,0.0,1904.8845
5030,0.0,1904.8845
5031,0.0,1904.8845
5032,0.4519186,1905.3364
5033,0.0,1905.3364
5034,0.45525134,1905.7916
5035,0.0,1905.7916
5036,0.45183623,1906.2434
5037,0.4585297,1906.7019
5038,0.4613179,1907.1632
5039,0.0,1907.1632
5040,0.0,1907.1632
5041,0.47140133,1907.6346
5042,0.47239795,1908.107
5043,0.47722325,1908.5842
5044,0.48604706,1909.0703
5045,0.491351,1909.5616
5046,0.49239025,1910.0541
5047,0.0,1910.0541
5048,0.49687034,1910.5509
5049,0.4995307,1911.0504
5050,0.49757522,1911.548
5051,0.5044857,1912.0525
5052,0.503691,1912.5562
5053,0.51158863,1913.0677
5054,0.4999832,1913.5677
5055,0.5139879,1914.0818
5056,0.530798,1914.6125
5057,0.52279145,1915.1354
5058,0.520192,1915.6555
5059,0.5204866,1916.176
5060,0.51696974,1916.693
5061,0.52267206,1917.2157
5062,0.5213675,1917.737
5063,0.52627456,1918.2633
5064,0.52021873,1918.7836
5065,0.52608216,1919.3097
5066,0.52569366,1919.8353
5067,0.5231027,1920.3584
5068,0.5256391,1920.884
5069,0.524631,1921.4087
5070,0.5192474,1921.928
5071,0.48681936,1922.4148
5072,0.51484215,1922.9297
5073,0.5026347,1923.4324
5074,0.49682367,1923.9292
5075,0.49769905,1924.4269
5076,0.4889127,1924.9158
5077,0.45510417,1925.3708
5078,0.47596708,1925.8468
5079,0.4680041,1926.3148
5080,0.47702768,1926.7919
5081,0.47656327,1927.2684
5082,0.47613186,1927.7445
5083,0.4698445,1928.2144
5084,0.45798245,1928.6724
5085,0.4193896,1929.0918
5086,0.43400753,1929.5258
5087,0.43807495,1929.9639
5088,0.43369594,1930.3976
5089,0.41618666,1930.8137
5090,0.41569588,1931.2294
5091,0.41291943,1931.6423
5092,0.40450943,1932.0469
5093,0.40449357,1932.4514
5094,0.3923152,1932.8438
5095,0.37713206,1933.2208
5096,0.38841805,1933.6093
5097,0.3792087,1933.9884
5098,0.38793093,1934.3763
5099,0.38007846,1934.7565
5100,0.37570193,1935.1322
5101,0.3441556,1935.4763
5102,0.3761077,1935.8524
5103,0.37414768,1936.2266
5104,0.3671711,1936.5938
5105,0.3709693,1936.9647
5106,0.37397474,1937.3387
5107,0.37970927,1937.7185
5108,0.39225104,1938.1107
5109,0.3913259,1938.5021
5110,0.39604688,1938.8981
5111,0.39857772,1939.2966
5112,0.38263357,1939.6793
5113,0.3982646,1940.0776
5114,0.3685793,1940.4462
5115,0.39600104,1940.8422
5116,0.38647258,1941.2286
5117,0.3615376,1941.5902
5118,0.38365227,1941.9739
5119,0.41532534,1942.3892
5120,0.3982357,1942.7874
5121,0.38884097,1943.1761
5122,0.39121693,1943.5674
5123,0.4167152,1943.9841
5124,0.40427685,1944.3884
5125,0.40710953,1944.7955
5126,0.4118847,1945.2074
5127,0.39627624,1945.6036
5128,0.43296054,1946.0366
5129,0.43643272,1946.473
5130,0.44360602,1946.9166
5131,0.4314554,1947.348
5132,0.4430168,1947.791
5133,0.42438662,1948.2155
5134,0.43300223,1948.6484
5135,0.45276982,1949.1012
5136,0.45501086,1949.5562
5137,0.37707478,1949.9332
5138,0.45947325,1950.3927
5139,0.45285934,1950.8456
5140,0.44159803,1951.2872
5141,0.44390562,1951.7311
5142,0.40002197,1952.1311
5143,0.39599615,1952.5271
5144,0.42186156,1952.949
5145,0.39420033,1953.3431
5146,0.4029735,1953.7461
5147,0.4067034,1954.1528
5148,0.39791775,1954.5508
5149,0.37985986,1954.9307
5150,0.38566163,1955.3163
5151,0.42272937,1955.739
5152,0.44535923,1956.1843
5153,0.39970145,1956.584
5154,0.42751572,1957.0115
5155,0.4265549,1957.438
5156,0.38031083,1957.8184
5157,0.41609544,1958.2345
5158,0.4201368,1958.6547
5159,0.38503683,1959.0397
5160,0.34983015,1959.3895
5161,0.4498105,1959.8394
5162,0.435589,1960.2749
5163,0.42103282,1960.6959
5164,0.38493156,1961.0808
5165,0.40478522,1961.4856
5166,0.31932127,1961.8049
5167,0.4107178,1962.2157
5168,0.4134045,1962.6292
5169,0.41912854,1963.0483
5170,0.4078748,1963.4562
5171,0.38916337,1963.8453
5172,0.34017542,1964.1855
5173,0.39553517,1964.581
5174,0.39748102,1964.9785
5175,0.38292056,1965.3615
5176,0.34757644,1965.709
5177,0.37687194,1966.0858
5178,0.0,1966.0858
5179,0.37244672,1966.4583
5180,0.34253126,1966.8008
5181,0.3585016,1967.1593
5182,0.3565374,1967.5159
5183,0.3522097,1967.868
5184,0.31426576,1968.1823
5185,0.33534193,1968.5176
5186,0.30821094,1968.8258
5187,0.3356651,1969.1615
5188,0.34564012,1969.5071
5189,0.3467954,1969.8539
5190,0.3189319,1970.1729
5191,0.34794286,1970.5208
5192,0.3420902,1970.8628
5193,0.3446453,1971.2074
5194,0.3415332,1971.549
5195,0.33777902,1971.8867
5196,0.0,1971.8867
5197,0.0,1971.8867
5198,0.32760122,1972.2144
5199,0.0,1972.2144
5200,0.0,1972.2144
5201,0.31332973,1972.5277
5202,0.3155719,1972.8433
5203,0.3176667,1973.1609
5204,0.0,1973.1609
5205,0.0,1973.1609
5206,0.0,1973.1609
5207,0.3172989,1973.4781
5208,0.3153301,1973.7935
5209,0.314797,1974.1083
5210,0.3121637,1974.4204
5211,0.31836042,1974.7388
5212,0.31458986,1975.0533
5213,0.31528962,1975.3687
5214,0.31190708,1975.6805
5215,0.31171232,1975.9923
5216,0.31787083,1976.3102
5217,0.31214076,1976.6223
5218,0.30698347,1976.9293
5219,0.3019943,1977.2313
5220,0.29874992,1977.53
5221,0.2907152,1977.8208
5222,0.0,1977.8208
5223,0.27553356,1978.0963
5224,0.2518106,1978.3481
5225,0.27303398,1978.6212
5226,0.2643503,1978.8856
5227,0.0,1978.8856
5228,0.25708014,1979.1427
5229,0.26100418,1979.4037
5230,0.24118827,1979.6449
5231,0.24779493,1979.8927
5232,0.22871108,1980.1215
5233,0.23875858,1980.3602
5234,0.21560016,1980.5758
5235,0.19813833,1980.7739
5236,0.0,1980.7739
5237,0.34952357,1981.1234
5238,0.2841527,1981.4076
5239,0.0,1981.4076
5240,0.35982248,1981.7675
5241,0.35649058,1982.1239
5242,0.36705288,1982.491
5243,0.35759234,1982.8485
5244,0.3902873,1983.2388
5245,0.3829468,1983.6217
5246,0.36271045,1983.9844
5247,0.36029702,1984.3447
5248,0.3853047,1984.73
5249,0.3926096,1985.1226
5250,0.35021582,1985.4728
5251,0.3564115,1985.8292
5252,0.39324442,1986.2224
5253,0.422944,1986.6454
5254,0.42761785,1987.073
5255,0.42460445,1987.4976
5256,0.41227302,1987.9098
5257,0.0,1987.9098
5258,0.29964572,1988.2095
5259,0.29947022,1988.5089
5260,0.30408344,1988.813
5261,0.30184528,1989.1149
5262,0.29407176,1989.4089
5263,0.311762,1989.7207
5264,0.32028124,1990.041
5265,0.32673508,1990.3678
5266,0.3362752,1990.7041
5267,0.34504157,1991.0492
5268,0.34729332,1991.3965
5269,0.3530863,1991.7495
5270,0.35334653,1992.1029
5271,0.34057388,1992.4435
5272,0.36717418,1992.8107
5273,0.37162164,1993.1823
5274,0.33904186,1993.5212
5275,0.37075272,1993.892
5276,0.37578452,1994.2677
5277,0.36924183,1994.637
5278,0.36679268,1995.0038
5279,0.37190625,1995.3757
5280,0.3691965,1995.7449
5281,0.37623486,1996.1211
5282,0.37343052,1996.4945
5283,0.3799896,1996.8745
5284,0.38749415,1997.262
5285,0.0,1997.262
5286,0.3796047,1997.6416
5287,0.0,1997.6416
5288,0.38368282,1998.0253
5289,0.37209514,1998.3973
5290,0.0,1998.3973
5291,0.38457274,1998.7819
5292,0.0,1998.7819
5293,0.37031633,1999.1522
5294,0.39801,1999.5502
5295,0.40187612,1999.952
5296,0.40501443,2000.357
5297,0.39078125,2000.7478
5298,0.41858,2001.1664
5299,0.41370264,2001.5801
5300,0.41777873,2001.9978
5301,0.41350392,2002.4113
5302,0.42070174,2002.8319
5303,0.42293125,2003.2549
5304,0.4265947,2003.6815
5305,0.40582108,2004.0873
5306,0.42232054,2004.5096
5307,0.42167228,2004.9313
5308,0.4153284,2005.3466
5309,0.427511,2005.774
5310,0.43918517,2006.2133
5311,0.4268867,2006.6401
5312,0.426148,2007.0663
5313,0.42239666,2007.4886
5314,0.41867647,2007.9073
5315,0.4172982,2008.3247
5316,0.4226371,2008.7473
5317,0.4242928,2009.1716
5318,0.42030266,2009.5919
5319,0.42351702,2010.0154
5320,0.42413223,2010.4395
5321,0.41987613,2010.8594
5322,0.42135,2011.2808
5323,0.41750893,2011.6982
5324,0.0,2011.6982
5325,0.41979408,2012.118
5326,0.41919124,2012.5372
5327,0.41796595,2012.9552
5328,0.42213166,2013.3773
5329,0.0,2013.3773
5330,0.42472413,2013.802
5331,0.42917857,2014.2312
5332,0.4157741,2014.647
5333,0.4230932,2015.0701
5334,0.4241069,2015.4941
5335,0.41541362,2015.9095
5336,0.40246406,2016.312
5337,0.4264879,2016.7385
5338,0.4204129,2017.1589
5339,0.0,2017.1589
5340,0.0,2017.1589
5341,0.42021698,2017.5791
5342,0.0,2017.5791
5343,0.4162115,2017.9954
5344,0.41484857,2018.4102
5345,0.41415325,2018.8243
5346,0.40972343,2019.234
5347,0.40784055,2019.6418
5348,0.41184095,2020.0537
5349,0.39229038,2020.446
5350,0.41211134,2020.8582
5351,0.41088316,2021.269
5352,0.40404108,2021.6731
5353,0.41266552,2022.0858
5354,0.40703124,2022.4928
5355,0.4134638,2022.9062
5356,0.41219997,2023.3185
5357,0.42378247,2023.7423
5358,0.41362694,2024.1559
5359,0.42413113,2024.58
5360,0.40165067,2024.9816
5361,0.42675865,2025.4083
5362,0.4240256,2025.8324
5363,0.41647232,2026.2489
5364,0.41308746,2026.662
5365,0.4172541,2027.0792
5366,0.38291442,2027.4622
5367,0.42294028,2027.8851
5368,0.4271583,2028.3123
5369,0.42814955,2028.7404
5370,0.4102714,2029.1506
5371,0.42584413,2029.5765
5372,0.4278729,2030.0044
5373,0.42344242,2030.4279
5374,0.42476696,2030.8527
5375,0.40168178,2031.2544
5376,0.37714955,2031.6316
5377,0.4049959,2032.0366
5378,0.41848814,2032.4551
5379,0.0,2032.4551
5380,0.29638776,2032.7515
5381,0.366759,2033.1182
5382,0.36023402,2033.4784
5383,0.36330003,2033.8417
5384,0.36881146,2034.2104
5385,0.28464898,2034.4951
5386,0.37794748,2034.873
5387,0.38514474,2035.2582
5388,0.30840966,2035.5665
5389,0.32850006,2035.895
5390,0.39683592,2036.2919
5391,0.4017318,2036.6936
5392,0.36196157,2037.0555
5393,0.31824943,2037.3738
5394,0.404209,2037.778
5395,0.40191755,2038.1799
5396,0.3304576,2038.5104
5397,0.3238208,2038.8342
5398,0.3812197,2039.2155
5399,0.40495983,2039.6204
5400,0.36244163,2039.9828
5401,0.40205002,2040.3849
5402,0.39851087,2040.7834
5403,0.36481905,2041.1483
5404,0.39046353,2041.5388
5405,0.3944068,2041.9332
5406,0.39819747,2042.3314
5407,0.0,2042.3314
5408,0.28205726,2042.6135
5409,0.28938636,2042.903
5410,0.29909348,2043.202
5411,0.30825907,2043.5103
5412,0.2921179,2043.8024
5413,0.3048093,2044.1072
5414,0.30091196,2044.4081
5415,0.31440255,2044.7225
5416,0.31357044,2045.0361
5417,0.33070585,2045.3668
5418,0.32197106,2045.6888
5419,0.32396993,2046.0128
5420,0.3302578,2046.343
5421,0.32357365,2046.6666
5422,0.3318392,2046.9984
5423,0.3152315,2047.3136
5424,0.331679,2047.6453
5425,0.32261175,2047.9679
5426,0.33417097,2048.302
5427,0.3265309,2048.6284
5428,0.3189089,2048.9473
5429,0.3280235,2049.2754
5430,0.3304566,2049.606
5431,0.33079025,2049.9368
5432,0.33308858,2050.2698
5433,0.32564816,2050.5955
5434,0.34023395,2050.9358
5435,0.33709416,2051.273
5436,0.32692063,2051.5999
5437,0.3384951,2051.9382
5438,0.3352288,2052.2734
5439,0.3467671,2052.62
5440,0.34457394,2052.9646
5441,0.34748018,2053.312
5442,0.3531409,2053.665
5443,0.35237604,2054.0173
5444,0.36103654,2054.3784
5445,0.36117417,2054.7395
5446,0.36730713,2055.1067
5447,0.3706199,2055.4773
5448,0.37788016,2055.8552
5449,0.38131523,2056.2366
5450,0.38807416,2056.6248
5451,0.3888671,2057.0137
5452,0.39276868,2057.4065
5453,0.40676025,2057.8132
5454,0.4073222,2058.2205
5455,0.39971897,2058.62
5456,0.40111774,2059.0212
5457,0.4135416,2059.4348
5458,0.41993192,2059.8547
5459,0.4132452,2060.268
5460,0.42156485,2060.6897
5461,0.42549676,2061.1152
5462,0.41957405,2061.535
5463,0.41996977,2061.9548
5464,0.4212592,2062.376
5465,0.4286729,2062.8047
5466,0.42527822,2063.23
5467,0.42998123,2063.66
5468,0.4165029,2064.0764
5469,0.42079344,2064.4973
5470,0.4154707,2064.9128
5471,0.41904408,2065.3318
5472,0.41888916,2065.7507
5473,0.41330537,2066.164
5474,0.42108354,2066.5852
5475,0.41900888,2067.0042
5476,0.41569155,2067.42
5477,0.41855597,2067.8384
5478,0.415081,2068.2534
5479,0.42497054,2068.6785
5480,0.42363727,2069.102
5481,0.4208479,2069.523
5482,0.41883028,2069.942
5483,0.39632162,2070.3381
5484,0.40573716,2070.744
5485,0.40020642,2071.144
5486,0.39872888,2071.5427
5487,0.39645216,2071.9392
5488,0.39668617,2072.336
5489,0.3927645,2072.7288
5490,0.40295827,2073.1318
5491,0.39118764,2073.523
5492,0.3821358,2073.905
5493,0.38771275,2074.2927
5494,0.38766873,2074.6804
5495,0.38940904,2075.0698
5496,0.3899262,2075.4597
5497,0.38896337,2075.8486
5498,0.38663003,2076.2354
5499,0.39138868,2076.6267
5500,0.3795777,2077.0063
5501,0.39310303,2077.3994
5502,0.38748124,2077.7869
5503,0.39194286,2078.1787
5504,0.37252596,2078.5513
5505,0.3771183,2078.9285
5506,0.38955998,2079.318
5507,0.3859301,2079.704
5508,0.0,2079.704
5509,0.3758658,2080.08
5510,0.38944286,2080.4695
5511,0.0,2080.4695
5512,0.3839059,2080.8533
5513,0.37263492,2081.2258
5514,0.35368556,2081.5796
5515,0.3689336,2081.9485
5516,0.0,2081.9485
5517,0.35502642,2082.3035
5518,0.3953474,2082.6987
5519,0.38814092,2083.087
5520,0.41372997,2083.5007
5521,0.40156168,2083.9023
5522,0.39904758,2084.3013
5523,0.39193645,2084.693
5524,0.38959885,2085.0828
5525,0.38889837,2085.4717
5526,0.39340994,2085.865
5527,0.38184878,2086.2468
5528,0.39799163,2086.6448
5529,0.0,2086.6448
5530,0.3914742,2087.0361
5531,0.38714552,2087.4233
5532,0.0,2087.4233
5533,0.25214612,2087.6755
5534,0.2722758,2087.9478
5535,0.28222734,2088.23
5536,0.28048486,2088.5105
5537,0.29231948,2088.8027
5538,0.29947886,2089.1023
5539,0.29819223,2089.4004
5540,0.30666637,2089.707
5541,0.29816985,2090.0051
5542,0.29431856,2090.2996
5543,0.31246895,2090.612
5544,0.30961183,2090.9216
5545,0.3133944,2091.235
5546,0.31609926,2091.5513
5547,0.3084195,2091.8596
5548,0.29640666,2092.156
5549,0.30015805,2092.456
5550,0.29801333,2092.7542
5551,0.29154438,2093.0457
5552,0.29087773,2093.3364
5553,0.30142012,2093.638
5554,0.29807192,2093.936
5555,0.28635672,2094.2224
5556,0.29153997,2094.514
5557,0.29517865,2094.809
5558,0.3001865,2095.1094
5559,0.27798387,2095.3875
5560,0.2883427,2095.6758
5561,0.30148765,2095.9773
5562,0.29567948,2096.273
5563,0.3050307,2096.578
5564,0.32068917,2096.8987
5565,0.31807855,2097.2168
5566,0.31948143,2097.5364
5567,0.32655317,2097.863
5568,0.32812807,2098.1912
5569,0.32254988,2098.5137
5570,0.3394103,2098.853
5571,0.34165117,2099.1946
5572,0.35716987,2099.5518
5573,0.36148354,2099.9133
5574,0.34630978,2100.2595
5575,0.36738253,2100.627
5576,0.36830252,2100.9954
5577,0.37673104,2101.372
5578,0.3768309,2101.7488
5579,0.3875335,2102.1362
5580,0.386628,2102.523
5581,0.38340703,2102.9062
5582,0.38453174,2103.2908
5583,0.38885868,2103.6797
5584,0.38816532,2104.0679
5585,0.3848967,2104.453
5586,0.39279437,2104.8457
5587,0.39259207,2105.2383
5588,0.3756063,2105.6138
5589,0.39030084,2106.0042
5590,0.3892853,2106.3936
5591,0.39815855,2106.7917
5592,0.38018498,2107.1719
5593,0.38841373,2107.5603
5594,0.39117584,2107.9514
5595,0.38539445,2108.337
5596,0.38042584,2108.7173
5597,0.37300733,2109.0903
5598,0.37916636,2109.4695
5599,0.38437667,2109.8538
5600,0.3792461,2110.233
5601,0.386458,2110.6194
5602,0.3842804,2111.0037
5603,0.3920275,2111.3958
5604,0.3978595,2111.7937
5605,0.38896316,2112.1826
5606,0.394154,2112.5767
5607,0.3900277,2112.9668
5608,0.38155657,2113.3484
5609,0.39029157,2113.7388
5610,0.3768805,2114.1157
5611,0.3749603,2114.4907
5612,0.37837994,2114.8691
5613,0.37356418,2115.2427
5614,0.3821382,2115.6248
5615,0.37929645,2116.0042
5616,0.3806741,2116.3848
5617,0.38361162,2116.7683
5618,0.38913023,2117.1575
5619,0.38372713,2117.5413
5620,0.37918842,2117.9204
5621,0.38277566,2118.3032
5622,0.37575105,2118.679
5623,0.36772662,2119.0466
5624,0.36462948,2119.4114
5625,0.37755057,2119.7888
5626,0.37006974,2120.159
5627,0.3643561,2120.5232
5628,0.368486,2120.8916
5629,0.36211586,2121.2537
5630,0.37114522,2121.6248
5631,0.3730487,2121.9978
5632,0.37313282,2122.3708
5633,0.36981863,2122.7407
5634,0.37984285,2123.1206
5635,0.3849929,2123.5056
5636,0.3849654,2123.8906
5637,0.36833337,2124.259
5638,0.35346374,2124.6125
5639,0.3608014,2124.9734
5640,0.35883796,2125.3323
5641,0.35430768,2125.6865
5642,0.34649476,2126.033
5643,0.35902742,2126.392
5644,0.3576259,2126.7498
5645,0.34172013,2127.0916
5646,0.3314898,2127.423
5647,0.34264782,2127.7656
5648,0.37582025,2128.1414
5649,0.38825274,2128.5295
5650,0.3603166,2128.89
5651,0.35186383,2129.2417
5652,0.32715598,2129.5688
5653,0.3397456,2129.9087
5654,0.3080334,2130.2168
5655,0.3412422,2130.558
5656,0.36530498,2130.9233
5657,0.37536642,2131.2988
5658,0.35737157,2131.6562
5659,0.35841364,2132.0146
5660,0.35763818,2132.3723
5661,0.26338226,2132.6357
5662,0.35136726,2132.987
5663,0.3409989,2133.3281
5664,0.34386927,2133.6719
5665,0.34755433,2134.0195
5666,0.31805065,2134.3376
5667,0.29562974,2134.6333
5668,0.32160205,2134.9548
5669,0.33682653,2135.2917
5670,0.32878104,2135.6206
5671,0.32713777,2135.9478
5672,0.32843584,2136.2761
5673,0.31052873,2136.5867
5674,0.3337623,2136.9204
5675,0.3402622,2137.2607
5676,0.27543584,2137.5361
5677,0.34542158,2137.8816
5678,0.34210736,2138.2236
5679,0.37444314,2138.5981
5680,0.37458718,2138.9727
5681,0.38060144,2139.3533
5682,0.3718909,2139.725
5683,0.29781914,2140.023
5684,0.35216177,2140.375
5685,0.30284864,2140.6777
5686,0.33228403,2141.01
5687,0.34498626,2141.355
5688,0.32389146,2141.679
5689,0.34569085,2142.0247
5690,0.32848683,2142.353
5691,0.3411792,2142.694
5692,0.31280997,2143.0068
5693,0.36392382,2143.3708
5694,0.3684557,2143.7393
5695,0.29391623,2144.0332
5696,0.34471408,2144.378
5697,0.39056647,2144.7686
5698,0.3462613,2145.1147
5699,0.3723744,2145.487
5700,0.37381062,2145.8608
5701,0.32286885,2146.1836
5702,0.36360094,2146.547
5703,0.36719567,2146.9143
5704,0.3652901,2147.2795
5705,0.34855574,2147.6282
5706,0.35379812,2147.982
5707,0.33049825,2148.3125
5708,0.35319802,2148.6658
5709,0.3724158,2149.038
5710,0.36953703,2149.4077
5711,0.37997043,2149.7876
5712,0.38747615,2150.175
5713,0.38770857,2150.5627
5714,0.37793046,2150.9407
5715,0.37687024,2151.3176
5716,0.37150133,2151.6892
5717,0.37051493,2152.0598
5718,0.38121378,2152.441
5719,0.38520417,2152.8262
5720,0.3827947,2153.209
5721,0.3735298,2153.5825
5722,0.37512603,2153.9578
5723,0.3760392,2154.3337
5724,0.37661907,2154.7104
5725,0.3869416,2155.0974
5726,0.37908655,2155.4766
5727,0.38086852,2155.8574
5728,0.38123262,2156.2388
5729,0.37038916,2156.6091
5730,0.3696951,2156.9788
5731,0.35836634,2157.3372
5732,0.36054352,2157.6978
5733,0.3604783,2158.0583
5734,0.35755602,2158.416
5735,0.3616091,2158.7776
5736,0.36964685,2159.1472
5737,0.36824325,2159.5154
5738,0.36318904,2159.8787
5739,0.3680221,2160.2466
5740,0.3654781,2160.612
5741,0.37473786,2160.9868
5742,0.37844977,2161.3652
5743,0.37347704,2161.7388
5744,0.3615549,2162.1003
5745,0.36455977,2162.4648
5746,0.35471883,2162.8196
5747,0.35635036,2163.176
5748,0.3455244,2163.5215
5749,0.33668974,2163.8582
5750,0.33454296,2164.1926
5751,0.32727587,2164.52
5752,0.3272274,2164.8472
5753,0.33139223,2165.1785
5754,0.30973962,2165.4883
5755,0.30446532,2165.7927
5756,0.0,2165.7927
5757,0.0,2165.7927
5758,0.0,2165.7927
5759,0.28279993,2166.0754
5760,0.28060597,2166.356
5761,0.2694811,2166.6255
5762,0.28624755,2166.9116
5763,0.27813476,2167.1897
5764,0.27868763,2167.4685
5765,0.2718755,2167.7405
5766,0.26483253,2168.0054
5767,0.26707476,2168.2725
5768,0.26614195,2168.5386
5769,0.26948842,2168.808
5770,0.26715416,2169.0752
5771,0.26749387,2169.3428
5772,0.27182904,2169.6145
5773,0.27370828,2169.8882
5774,0.27432778,2170.1626
5775,0.27438956,2170.437
5776,0.27547315,2170.7124
5777,0.28585666,2170.9983
5778,0.2793958,2171.2776
5779,0.28752434,2171.5652
5780,0.29779136,2171.863
5781,0.3092196,2172.1724
5782,0.3091026,2172.4814
5783,0.3049585,2172.7864
5784,0.3189078,2173.1052
5785,0.31942418,2173.4246
5786,0.3197022,2173.7444
5787,0.31520918,2174.0596
5788,0.31703767,2174.3767
5789,0.31612968,2174.6929
5790,0.31396854,2175.0068
5791,0.3124439,2175.3193
5792,0.31371525,2175.633
5793,0.3128674,2175.946
5794,0.31841022,2176.2644
5795,0.31544223,2176.5798
5796,0.3082089,2176.888
5797,0.31254533,2177.2004
5798,0.32186013,2177.5222
5799,0.3150795,2177.8374
5800,0.31308866,2178.1504
5801,0.32196784,2178.4724
5802,0.31178012,2178.7842
5803,0.30621442,2179.0903
5804,0.3005466,2179.3909
5805,0.0,2179.3909
5806,0.2906492,2179.6814
5807,0.28891727,2179.9702
5808,0.2727608,2180.243
5809,0.27226752,2180.5151
5810,0.26807925,2180.7832
5811,0.26970774,2181.053
5812,0.2648863,2181.3179
5813,0.27621177,2181.594
5814,0.2778552,2181.8718
5815,0.2721978,2182.144
5816,0.27384967,2182.418
5817,0.26034737,2182.6782
5818,0.2715439,2182.9497
5819,0.27972803,2183.2295
5820,0.2821305,2183.5117
5821,0.27476254,2183.7864
5822,0.2683478,2184.0547
5823,0.27547044,2184.33
5824,0.0,2184.33
5825,0.29190952,2184.622
5826,0.28026366,2184.9023
5827,0.29045793,2185.1929
5828,0.28261343,2185.4756
5829,0.30635867,2185.782
5830,0.3068667,2186.0889
5831,0.31067535,2186.3997
5832,0.32051575,2186.7202
5833,0.33247083,2187.0527
5834,0.3291808,2187.3818
5835,0.33266985,2187.7146
5836,0.32013157,2188.0347
5837,0.0,2188.0347
5838,0.0,2188.0347
5839,0.33878914,2188.3735
5840,0.0,2188.3735
5841,0.3387933,2188.7124
5842,0.34302574,2189.0554
5843,0.35631648,2189.4116
5844,0.34448585,2189.756
5845,0.34992,2190.106
5846,0.34631613,2190.4524
5847,0.33458775,2190.7869
5848,0.3426559,2191.1296
5849,0.3482832,2191.478
5850,0.3475586,2191.8257
