Episode,Accumulative Reward,Length
1129,0.4934806078672409,3
1130,313.90532471239567,1025
1131,264.22197066247463,810
1132,248.78053802251816,515
1133,144.87635344266891,512
1134,353.12337881326675,989
1135,424.50359442830086,1383
1136,217.4282619357109,512
1137,284.3451483845711,581
1138,371.97690907120705,1283
1139,268.27683314681053,799
1140,388.139995187521,1089
1141,287.05649504065514,759
1142,220.57884174585342,516
1143,297.3603556752205,665
1144,460.4121418595314,1644
1145,179.14416429400444,386
1146,711.804909273982,1948
1147,352.13263188302517,1053
1148,615.4194005429745,2016
1149,198.21845975518227,511
1150,519.7760997414589,1669
1151,64.89595192670822,131
1152,359.76496934890747,980
1153,150.78184685111046,514
1154,214.2282304763794,668
1155,162.97568067908287,791
1156,307.83966448903084,775
1157,39.08674809336662,74
1158,172.5363915860653,449
1159,465.083044052124,1529
1160,388.13665805757046,1085
1161,558.5864687860012,2016
1162,169.86940321326256,513
1163,264.61984147131443,801
1164,322.47711569070816,675
1165,268.9268047064543,736
1166,314.26878003776073,1091
1167,634.7422600835562,2016
1168,191.6637559235096,508
1169,303.4491385817528,992
1170,597.6088096946478,2016
1171,210.2404932975769,516
1172,570.9660414010286,1666
1173,294.9505941718817,1051
1174,699.9229784458876,2016
1175,235.21213433146477,1054
1176,442.56245639920235,998
1177,284.26289108395576,719
1178,309.1475619375706,833
1179,128.6712405383587,521
1180,197.74995529651642,404
1181,0.49162018299102783,3
1182,191.12164342403412,440
1183,303.92989034950733,804
1184,683.6547439545393,2016
1185,396.96705880761147,999
1186,217.56508088111877,713
1187,326.14552783966064,808
1188,660.0095289796591,2016
1189,211.8342844247818,520
1190,377.7257151454687,1107
1191,222.18143440783024,514
1192,62.896753042936325,109
1193,96.91080471873283,234
1194,393.56613832712173,963
1195,285.38373559713364,1089
1196,209.65833789110184,514
1197,286.1404894590378,734
1198,220.74000591039658,517
1199,246.00713455677032,792
1200,225.76244182884693,523
1201,243.78790241479874,675
1202,164.82678185403347,515
1203,55.06436538696289,107
1204,400.170218616724,1094
1205,175.1976467370987,517
1206,385.90931436419487,1021
1207,368.2425494790077,1282
1208,129.83440646529198,385
1209,466.97772708535194,1383
1210,323.95708379149437,803
1211,69.74765160679817,146
1212,555.0685271918774,2016
1213,94.63386383652687,519
1214,0.44589920341968536,3
1215,225.2841859459877,515
1216,290.87149089574814,815
1217,644.6451796889305,2016
1218,455.20307728648186,1070
1219,428.1731702387333,972
1220,300.8460074067116,955
1221,301.5817096233368,801
1222,513.3929825127125,1429
1223,351.7784178107977,1034
1224,251.35584285855293,807
1225,68.16143062710762,228
1226,196.68473693728447,514
1227,545.398534193635,1684
1228,538.8759003579617,2016
1229,67.955048173666,146
1230,135.23771384358406,521
1231,127.30024471879005,283
1232,272.39663487672806,715
1233,465.8905054330826,1515
1234,676.8515423387289,2016
1235,472.5456435829401,1122
1236,215.66506791114807,520
1237,365.16792137920856,1241
1238,413.2453457862139,1089
1239,386.8506053984165,1380
1240,284.7263386249542,798
1241,222.99354565143585,533
1242,607.6472426503897,2016
1243,290.3980794698,797
1244,413.7404408752918,999
1245,125.07743400335312,429
1246,291.3824024349451,803
1247,427.46358320116997,1262
1248,282.7679829597473,806
1249,55.4240083694458,152
1250,675.4288125932217,1931
1251,587.9424924403429,1517
1252,301.08288899064064,976
1253,149.7594719827175,380
1254,372.66698625683784,977
1255,275.04249650239944,680
1256,473.4165028780699,1588
1257,236.51506048440933,516
1258,221.6797859966755,518
1259,549.7068541646004,1403
1260,551.8387555629015,1725
1261,665.314619064331,2016
1262,416.2545576989651,1243
1263,56.995947897434235,377
1264,255.21088263392448,567
1265,195.75479221343994,403
1266,291.87263548374176,808
1267,36.60199701786041,67
1268,202.3731220960617,423
1269,412.32882979512215,1030
1270,57.47494789958,100
1271,286.93946319818497,815
1272,356.85163129866123,808
1273,259.6788840740919,810
1274,405.7887183576822,1096
1275,314.08645528554916,808
1276,725.1873566061258,2016
1277,202.09970912337303,516
1278,543.1627059429884,1669
1279,201.97026744484901,449
1280,415.14926704764366,1058
1281,385.02354380488396,1090
1282,511.1919701695442,1384
1283,380.9991409778595,998
1284,52.92075899243355,152
1285,278.10178714990616,891
1286,300.0998885631561,807
1287,235.8655965924263,517
1288,107.11505696177483,233
1289,271.6461880803108,664
1290,25.48611631989479,141
1291,648.0970035493374,2016
1292,652.6446184366941,2016
1293,0.5723749995231628,3
1294,239.82776038348675,803
1295,347.5432122051716,807
1296,267.33430080115795,801
1297,685.7825870215893,2016
1298,55.88832902908325,194
1299,131.05279749631882,379
1300,432.13335248827934,1254
1301,405.43418461084366,1353
1302,311.8242592215538,808
1303,581.319888189435,1595
1304,216.76897889375687,522
1305,542.8607549518347,2016
1306,215.62867745757103,515
1307,158.32763549685478,513
1308,330.4041738063097,1106
1309,602.5513037890196,2016
1310,384.0924779623747,1090
1311,293.5611468106508,793
1312,286.7472909092903,669
1313,549.5227088481188,1778
1314,378.6923891454935,805
1315,436.6791100502014,1526
1316,0.5310330092906952,3
1317,685.2036819308996,2016
1318,164.12491142749786,517
1319,265.4379197359085,677
1320,110.4893105328083,378
1321,649.1189439296722,2016
1322,361.25193209946156,1093
1323,474.6342711895704,1106
1324,378.77072075009346,971
1325,325.38747149705887,807
1326,509.29387471079826,1530
1327,596.0233595073223,2016
1328,357.1934028118849,1081
1329,634.0733345597982,2016
1330,194.0103957951069,516
1331,734.6491131335497,2016
1332,288.35415311157703,803
1333,223.48434668779373,441
1334,146.78324715793133,798
1335,547.7720419019461,1672
1336,579.1951504200697,1529
1337,751.8102841377258,2016
1338,214.52032494544983,804
1339,126.48305600881577,512
1340,678.1546842455864,1959
1341,711.6495109647512,2016
1342,301.45404902100563,805
1343,257.11803236603737,569
1344,281.83655750751495,804
1345,413.2629251778126,1091
1346,735.0387216955423,2016
1347,359.69365736842155,1090
1348,311.444855093956,710
1349,751.2303818464279,2016
1350,629.7324188649654,2016
1351,227.2504303753376,519
1352,200.7228306531906,516
1353,158.39817187190056,518
1354,491.0614905655384,1528
1355,86.69743499159813,160
1356,185.4171497821808,513
1357,529.1157591044903,2016
1358,410.1100081503391,1116
1359,590.0386164784431,2016
1360,279.22034657001495,689
1361,279.3879514634609,840
1362,204.30501732230186,513
1363,150.42170351743698,520
1364,264.325088262558,953
1365,139.70030269026756,373
1366,529.4152254760265,1319
1367,279.9279460310936,812
1368,190.39605456590652,429
1369,302.77643655240536,807
1370,691.8303351402283,2016
1371,244.53566312789917,519
1372,297.33718690276146,679
1373,378.3878974914551,970
1374,302.47014531493187,805
1375,343.84669314324856,802
1376,191.87562015652657,508
1377,519.5738680064678,1382
1378,406.12061907351017,968
1379,439.06470492482185,1095
1380,366.53092274069786,932
1381,237.29022474586964,515
1382,768.374065771699,2016
1383,342.55999797582626,805
1384,410.8711584508419,1383
1385,211.81827026605606,480
1386,201.3549540936947,517
1387,426.49297554790974,1094
1388,227.99554777145386,515
1389,224.67471987009048,521
1390,84.4377493262291,171
1391,70.00869596004486,374
1392,329.3864853531122,803
1393,95.16354265809059,166
1394,311.5393340885639,805
1395,327.83872041106224,867
1396,396.9017651975155,865
1397,813.9997735023499,2016
1398,373.9089612066746,982
1399,464.64551389217377,1674
1400,522.1336163282394,1096
1401,757.1246543973684,2016
1402,637.9377155154943,1894
1403,728.5522630810738,2016
1404,182.7055891007185,512
1405,226.87511718273163,510
1406,735.3046990633011,2016
1407,398.87196914851665,958
1408,612.0366984307766,1718
1409,385.53315687179565,1094
1410,223.38803094625473,515
1411,223.90739807486534,519
1412,303.2220424413681,806
1413,203.45819094777107,517
1414,586.6055775880814,1863
1415,583.8641926944256,1305
1416,238.28089329600334,511
1417,122.10006757080555,517
1418,318.5800649821758,720
1419,457.3614794462919,1119
1420,215.1319489479065,523
1421,422.3303827047348,1091
1422,240.4182513654232,440
1423,339.0567684471607,726
1424,493.44701908528805,1374
1425,169.67396619915962,375
1426,224.66147953271866,513
1427,738.3816267251968,2016
1428,393.0085473358631,883
1429,325.71609005331993,865
1430,436.57711996138096,1110
1431,836.591539889574,2016
1432,302.05968248844147,805
1433,678.230081692338,1868
1434,519.3024523109198,1376
1435,358.76048451662064,932
1436,112.07971441745758,380
1437,468.6566811800003,1011
1438,429.9388848543167,979
1439,47.794149190187454,234
1440,524.1504882872105,1386
1441,319.63380113244057,811
1442,99.62996858358383,168
1443,785.4172202646732,1949
1444,632.6992643326521,2016
1445,484.49317486584187,1269
1446,344.84751629829407,1087
1447,443.99596005678177,1256
1448,720.5740135908127,2016
1449,419.5009280741215,980
1450,584.5773611217737,2016
1451,216.05474597215652,519
1452,224.51364654302597,499
1453,407.9099849462509,1085
1454,327.5844680070877,806
1455,412.29584643244743,1087
1456,409.90238662064075,1090
1457,775.0475934743881,2016
1458,196.27499148249626,449
1459,246.1563929617405,518
1460,187.12456610798836,515
1461,373.3888101875782,1085
1462,208.19800463318825,510
1463,306.79056376218796,740
1464,740.7996238023043,2016
1465,547.982757627964,1536
1466,686.9341532289982,2016
1467,354.796266451478,819
1468,369.51852133870125,1093
1469,374.9231431931257,991
1470,98.41941556334496,373
1471,549.1690402925014,1297
1472,647.8127298057079,2016
1473,791.6439115405083,2016
1474,241.80101919174194,516
1475,250.5254428088665,518
1476,203.91690480709076,384
1477,315.7885110974312,753
1478,550.497234582901,1378
1479,323.5108525454998,741
1480,695.0747291445732,2016
1481,653.5513039529324,2016
1482,218.50899159908295,432
1483,156.27203629910946,515
1484,513.5963771492243,1384
1485,232.56608864665031,469
1486,206.93144768476486,518
1487,752.3685839176178,2016
1488,322.4202024638653,805
1489,347.7230304032564,809
1490,303.09417125582695,618
1491,490.85735246539116,1380
1492,326.24153330922127,748
1493,332.2652878165245,868
1494,347.71690931916237,737
1495,286.52348947525024,748
1496,390.3380890637636,958
1497,247.93412283062935,890
1498,618.6342367827892,2016
1499,347.11645528674126,727
1500,377.9126156717539,1091
1501,744.2591241598129,2016
1502,713.16037145257,2016
1503,233.63602489233017,514
1504,237.0685800909996,803
1505,653.48119173944,2016
1506,149.99813523888588,291
1507,210.6708409190178,514
1508,225.4039881825447,488
1509,59.04746749997139,137
1510,770.6218601316214,2016
1511,485.0459201782942,1663
1512,825.6688983887434,2016
1513,615.6351032853127,1662
1514,173.22859773039818,381
1515,473.28966999053955,1093
1516,190.88245618343353,410
1517,334.3385176360607,710
1518,214.57029689848423,518
1519,381.8237352967262,1027
1520,553.672364115715,1448
1521,446.63186083734035,1668
1522,213.78636601567268,514
1523,93.74798905849457,164
1524,414.63564662635326,1096
1525,408.93420055508614,1088
1526,214.42394971847534,518
1527,650.0631118565798,1682
1528,234.61818423867226,445
1529,107.1430749297142,231
1530,513.892007663846,1388
1531,107.46359634399414,234
1532,186.79170241951942,506
1533,394.9988224506378,1002
1534,193.09497384727,517
1535,227.73613741993904,512
1536,457.3762687891722,1095
1537,242.93190518021584,515
1538,96.74930197000504,190
1539,78.41972187161446,233
1540,226.22599475085735,515
1541,325.434945628047,807
1542,203.83897909522057,508
1543,306.0384470820427,691
1544,219.91352009773254,514
1545,21.85201621055603,126
1546,225.1046912074089,522
1547,298.8722153753042,669
1548,521.6253106445074,1381
1549,417.4081238359213,1030
1550,225.29696910083294,517
1551,182.93156331777573,502
1552,607.3743013888597,1714
1553,47.63190922141075,110
1554,693.193427503109,2016
1555,715.7880215197802,2016
1556,237.1018130481243,518
1557,804.1978855133057,2016
1558,825.8018955290318,2016
1559,697.0750917941332,2016
1560,386.9305580854416,1100
1561,223.78378266096115,507
1562,332.98793545365334,804
1563,54.0681574344635,104
1564,613.7903889864683,1536
1565,61.378947138786316,108
1566,177.46363458037376,522
1567,336.87448009848595,687
1568,354.77537190914154,1024
1569,604.2586313635111,1529
1570,624.9313019365072,1668
1571,275.61865055561066,726
1572,652.3799859136343,1670
1573,134.12317472696304,379
1574,228.58568423986435,506
1575,220.73522680997849,514
1576,235.81178277730942,458
1577,224.15169829130173,517
1578,363.69678315520287,974
1579,204.59992718696594,511
1580,335.0675240755081,804
1581,148.01699203252792,271
1582,620.5952224135399,1588
1583,279.5669595301151,673
1584,763.3677920103073,2016
1585,165.14717894792557,379
1586,419.7489891797304,1094
1587,551.0167005807161,1674
1588,355.61913776397705,739
1589,329.0376433581114,808
1590,356.53493128716946,1087
1591,493.3401549458504,1093
1592,372.85474196076393,1027
1593,485.915861800313,1243
1594,379.3463273346424,807
1595,477.305710747838,1531
1596,259.4697748273611,792
1597,645.7896790802479,1667
1598,425.23455345630646,1095
1599,321.6684446334839,810
1600,159.1812448501587,354
1601,723.0537455976009,2016
1602,192.28557494282722,516
1603,340.51154085993767,724
1604,727.5822958797216,2016
1605,144.67044618725777,375
1606,110.5506232380867,239
1607,693.2349101603031,2016
1608,377.8029229491949,984
1609,220.1114041209221,511
1610,190.16572520136833,513
1611,712.9162502139807,2016
1612,303.2462595254183,806
1613,709.0888759046793,2016
1614,161.02544394135475,339
1615,319.35434034466743,802
1616,753.0312068611383,2016
1617,186.56700339913368,511
1618,473.4632809609175,1091
1619,299.3814242184162,806
1620,344.20204612612724,700
1621,192.3817874789238,516
1622,384.13099044561386,952
1623,274.7618051767349,665
1624,697.8258590251207,2016
1625,326.1899259388447,799
1626,227.56052967905998,510
1627,191.83755040168762,429
1628,764.2609329819679,2016
1629,168.4262591302395,380
1630,212.42946976423264,429
1631,477.3362525254488,1373
1632,209.19242304563522,509
1633,58.16076675057411,105
1634,706.8253748863935,2016
1635,217.92284035682678,513
1636,514.7377111017704,1593
1637,606.2093270421028,1537
1638,455.1932608783245,1028
1639,234.91759337484837,519
1640,212.2761213183403,485
1641,701.6021631062031,1794
1642,112.7219907939434,183
1643,473.4418461024761,1093
1644,443.21303513646126,970
1645,611.0604628324509,1639
1646,440.45455372333527,977
1647,356.27705985307693,804
1648,239.82340985536575,517
1649,275.0302224159241,804
1650,786.511839479208,2016
1651,228.57287806272507,446
1652,291.3671381622553,768
1653,239.83948355913162,519
1654,405.83703599870205,1000
1655,237.33752864599228,441
1656,263.59670212864876,520
1657,337.54200325906277,804
1658,316.3747246861458,791
1659,507.9787651896477,1374
1660,447.6226761043072,1088
1661,206.79206162691116,480
1662,534.52231810987,1673
1663,743.2179120182991,2016
1664,527.5184095203876,1243
1665,281.5420317351818,962
1666,432.93367467820644,1093
1667,472.5350032746792,1095
1668,230.3857164978981,518
1669,356.65957194566727,741
1670,352.0442467927933,787
1671,643.8763011395931,1600
1672,313.3555273413658,868
1673,331.48549677431583,955
1674,312.1547094285488,801
1675,354.798884421587,962
1676,348.7032260000706,690
1677,235.27080777287483,516
1678,340.1984610706568,803
1679,218.54729145765305,374
1680,650.4557583332062,2016
1681,469.73900547623634,1085
1682,416.89347901940346,1095
1683,35.29320579767227,131
1684,431.4671972692013,1021
1685,256.10590098798275,520
1686,773.5751560330391,2016
1687,750.0769952684641,2016
1688,482.87767019867897,1280
1689,329.02832885086536,806
1690,47.96737766265869,117
1691,432.54677955806255,1243
1692,341.81243523955345,1082
1693,453.07413950562477,1096
1694,168.1493247449398,517
1695,267.89437276124954,643
1696,463.3751296699047,1095
1697,405.3158103823662,1034
1698,308.4431903064251,717
1699,518.1519255340099,1201
1700,132.3873085975647,359
1701,434.4559645354748,1094
1702,271.0884268581867,516
1703,482.5264789313078,1285
1704,211.1407007575035,666
1705,412.63033443689346,1092
1706,499.5335283577442,1021
1707,717.6738659143448,2016
1708,474.18344128131866,1038
1709,674.8516003489494,1663
1710,544.817207723856,1260
1711,460.87382017076015,1096
1712,781.8747979104519,2016
1713,764.1968010812998,2016
1714,324.9251596033573,665
1715,450.381040930748,980
1716,813.7149435281754,1958
1717,280.0118186175823,520
1718,303.534537807107,803
1719,658.4018195569515,2016
1720,98.53031677007675,229
1721,198.28269420564175,518
1722,457.4171162545681,1288
1723,474.4637844860554,983
1724,161.49815919995308,517
1725,238.26158472895622,518
1726,208.94497115910053,517
1727,453.8759573698044,1027
1728,0.5021725744009018,3
1729,194.61298727989197,409
1730,218.04148533940315,520
1731,621.6949916929007,2016
1732,810.2892793267965,2016
1733,457.5049820393324,1274
1734,756.673555791378,2016
1735,241.86201164126396,508
1736,767.6213707178831,2016
1737,405.12671986222267,1053
1738,499.53629256784916,1380
1739,549.3407601863146,1372
1740,788.1225170493126,2016
1741,264.4833844900131,669
1742,595.003670334816,1533
1743,80.18599659204483,133
1744,99.33324140310287,229
1745,801.0145475566387,2016
1746,219.0403393805027,518
1747,338.3648423701525,807
1748,543.2983470708132,1380
1749,230.18007785081863,513
1750,217.18310061097145,515
1751,469.5797808766365,1021
1752,64.47033792734146,106
1753,374.5595788061619,706
1754,171.02254250645638,371
1755,231.7912883758545,503
1756,108.20492422580719,233
1757,226.78611570596695,516
1758,417.7297189682722,1087
1759,190.1882800757885,402
1760,678.4465516209602,2016
1761,190.7679262161255,514
1762,229.4205959737301,518
1763,157.61942175030708,375
1764,168.5728821158409,518
1765,482.91118064522743,1036
1766,219.17102593183517,481
1767,394.7867633998394,961
1768,232.13445481657982,515
1769,603.8063213676214,1385
1770,236.80345672369003,518
1771,768.2911072969437,2016
1772,252.80192717909813,525
1773,0.4372325539588928,3
1774,477.2806165218353,1008
1775,347.7394912838936,803
1776,363.52882401645184,806
1777,208.63076543807983,519
1778,158.75495499372482,378
1779,343.6493446081877,803
1780,228.0482612848282,520
1781,224.3347502052784,514
1782,444.6505344212055,1018
1783,697.752439007163,1671
1784,668.7757240980864,1668
1785,350.9355291426182,794
1786,337.6329316496849,808
1787,773.1800175607204,2016
1788,622.38365881145,1528
1789,788.1178038418293,2016
1790,159.36040610074997,379
1791,537.834927931428,1387
1792,205.26807129383087,407
1793,330.76571322977543,813
1794,546.1009640544653,1376
1795,134.51536118984222,238
1796,697.8018956035376,2016
1797,328.3172376602888,950
1798,215.7697453647852,510
1799,326.5810806155205,751
1800,682.6387512236834,2016
1801,101.56421273946762,235
1802,65.7966815829277,234
1803,430.0271769165993,1245
1804,799.735473960638,2016
1805,802.8136675357819,2016
1806,448.26930606365204,1096
1807,233.4226690530777,631
1808,345.4632628709078,807
1809,220.8386973142624,409
1810,0.5433147251605988,3
1811,379.7137639224529,805
1812,509.80342696607113,1270
1813,439.88954566419125,1265
1814,220.8596377670765,483
1815,830.961390376091,2016
1816,197.39446613192558,514
1817,759.3827432990074,2016
1818,357.91057093441486,968
1819,415.1008111834526,1094
1820,356.15718975663185,804
1821,618.2686188668013,1378
1822,639.5909009128809,1534
1823,164.99231126904488,518
1824,239.9729335308075,519
1825,381.3665442317724,1094
1826,312.4745912849903,1096
1827,308.53052993118763,797
1828,482.8954465985298,1093
1829,452.55572302639484,1087
1830,642.0762628465891,2016
1831,295.5606735050678,522
1832,525.2146124392748,1386
1833,106.46531248092651,377
1834,495.4247210919857,1081
1835,775.7873854190111,2016
1836,592.5741210281849,1382
1837,364.5395669937134,772
1838,393.5814498513937,807
1839,164.64506539702415,517
1840,829.6008257567883,2016
1841,411.758030757308,1052
1842,235.8390325307846,512
1843,473.95735128223896,1104
1844,373.4057579636574,803
1845,224.53066429495811,520
1846,317.7605967372656,802
1847,794.3374033868313,1950
1848,444.1858367174864,1098
1849,227.8476876616478,521
1850,219.2901226133108,509
1851,598.8686178326607,1553
1852,179.08553516864777,374
1853,638.1243170946836,1561
1854,242.18808841705322,523
1855,520.3972520977259,1243
1856,299.8654014766216,803
1857,255.6522966325283,517
1858,224.015061840415,516
1859,267.2739071249962,793
1860,875.4591958075762,2016
1861,851.6324240267277,2016
1862,741.5002417862415,2016
1863,825.5424563288689,2016
1864,341.56486839056015,800
1865,515.4592909365892,1093
1866,221.2515103518963,512
1867,169.11821606755257,385
1868,65.1306662261486,141
1869,833.3339058756828,1967
1870,236.49951593577862,520
1871,0.532148152589798,3
1872,758.3717416524887,1961
1873,224.18748724460602,518
1874,356.30127999186516,1091
1875,283.31235261261463,808
1876,226.5803065598011,513
1877,474.85029934346676,1094
1878,129.03704977035522,211
1879,60.9658704996109,138
1880,194.43841871619225,521
1881,403.1357829272747,1101
1882,280.9954662621021,521
1883,203.40306761860847,515
1884,456.41259121894836,1096
1885,235.7294812053442,514
1886,508.24014553427696,1379
1887,420.88597421348095,1087
1888,201.12003827095032,517
1889,235.76521331071854,516
1890,221.00026094913483,522
1891,746.0936563909054,2016
1892,611.810913041234,1589
1893,240.17440947890282,430
1894,429.2176612019539,985
1895,518.7570386976004,1097
1896,352.91345861554146,974
1897,824.7381869256496,2016
1898,585.9797634929419,1377
1899,220.2122681438923,503
1900,544.493178576231,1379
1901,196.1190956234932,515
1902,581.2580001801252,1372
1903,328.4181329905987,804
1904,640.1517226547003,1734
1905,341.5059098601341,807
1906,811.7975465357304,2016
1907,372.3989764004946,800
1908,414.59527403116226,1091
1909,658.2415983229876,1878
1910,332.14763785898685,806
1911,572.7548113465309,1281
1912,526.244791507721,1239
1913,362.4511271119118,780
1914,275.75097075104713,628
1915,360.5188733190298,800
1916,225.22582611441612,515
1917,349.87210699915886,954
1918,359.384348988533,988
1919,788.5036948621273,2016
1920,336.22314286231995,803
1921,220.12480106949806,506
1922,766.2568814307451,2016
1923,755.6700415015221,2016
1924,239.60575130581856,507
1925,331.6818085759878,809
1926,98.63820552825928,180
1927,103.7823283970356,179
1928,441.1958928257227,1379
1929,229.19908383488655,520
1930,566.88656039536,1662
1931,221.5436632335186,515
1932,175.22195601463318,374
1933,756.3369677066803,2016
1934,385.75970908999443,820
1935,818.8213876187801,2016
1936,238.60940217971802,512
1937,799.0287340730429,2016
1938,481.3717049062252,1095
1939,252.12303932011127,516
1940,89.03801092505455,227
1941,437.2257493585348,1089
1942,744.1225589811802,2016
1943,284.64896497130394,806
1944,555.6826352328062,1391
1945,247.00486943125725,515
1946,799.6183162927628,1864
1947,345.9195920974016,805
1948,482.36747674643993,1096
1949,759.2225062847137,2016
1950,379.1547095477581,808
1951,415.16029608249664,1030
1952,224.4263897538185,519
1953,228.18145525455475,516
1954,228.37819203734398,409
1955,204.43161234259605,511
1956,234.63229578733444,523
1957,363.7967185974121,1061
1958,561.2611489892006,1249
1959,836.8707796484232,2016
1960,732.1611730754375,1878
1961,520.6229188889265,1548
1962,655.0093153566122,1680
1963,646.6445961296558,1548
1964,440.61865642666817,1096
1965,471.77878411114216,1092
1966,469.54727533459663,1087
1967,485.05696895718575,1280
1968,214.7049495279789,514
1969,243.97803881764412,515
1970,785.1562112718821,2016
1971,600.5362130999565,1584
1972,175.1793646812439,519
1973,123.29118114709854,381
1974,501.3707295358181,1156
1975,736.6346776485443,2016
1976,444.89584235846996,1091
1977,759.6356118917465,2016
1978,662.0101389884949,1657
1979,275.86803582310677,690
1980,190.8239859342575,518
1981,785.3038562834263,2016
1982,254.75198581814766,516
1983,635.2739677131176,1584
1984,839.284197345376,2016
1985,556.7327872663736,1375
1986,242.23945201933384,517
1987,824.2974108159542,1970
1988,220.69169381260872,503
1989,380.5427357852459,1084
1990,243.19378346204758,519
1991,232.86976146697998,523
1992,683.481923520565,1604
1993,351.3586148172617,806
1994,828.8146720826626,2016
1995,875.5247962027788,2016
1996,360.1318325996399,805
1997,755.961258739233,2016
1998,194.67794981598854,517
1999,699.6372678428888,2016
